incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
Inc002585,Robbery,East,Fairview,FL,6394 Lincoln St,37.033398,-90.682415,22-03-2024,Off0018,Anthony,Green,7005.0,Sus00622,Jennifer,Davis,43.0,Male,Asian,Vic00169,Jessica,Wilson,21.0,Unknown,435-472-7186,Rifle,Critical,Open,Unknown,1.0,15653.12,Unknown,Incident At 6394 Lincoln St. Officer Responded At Scene.
Inc000508,Kidnapping,South,Maplewood,NC,7540 Oak Ave,39.269703,-98.522113,2023-09-20 13:28:10,Off0007,Jessica,Hall,4673.0,Sus00224,Nancy,Brown,17.0,Female,Black,Vic00111,Donna,Scott,83.0,Male,316-510-5045,Hands,Low,Resolved,Arrest Made,0.0,9734.37.0,False,Incident At 7540 Oak Ave. Officer Responded At Scene.
Inc92838,Fraud,West,Hillcrest,TX,6499 Park Rd,30.614001,-77.699633,2020-06-30 21:56:40,Off0100,Mary,Brown,8685.0,Sus00162,Mark,Jones,47.0,Unknown,White,Vic00242,Daniel,Flores,61.0,Female,823-150-9447,Gun,Medium,Unknown,Warning,2.0,28548.16,Unknown,
Inc000289,Sexual Assault,Southeast,Oakdale,FL,7985 Main St,33.127496,-116.487402,2020-10-01 09:41:24,Off0123,Nancy,Moore,3317.0,Sus00241,Sarah,Torres,28.0,Unknown,Hispanic,Vic00014,Chris,Garcia,53.0,Unknown,518-800-8028,Hands/Feet,Critical,Under Investigation,Dismissed,2.0,17054.86,False,Incident At 7985 Main St. Officer Responded At Scene.
Inc001212,Sexual Assault,West,Lakewood,OH,3624 Maple Dr,25.604103,-72.229973,2019-07-20 07:01:04,Off0115,Carol,White,Unknown,Sus00667,Charles,Smith,46.0,Male,Asian,Vic00261,Patricia,Davis,71.0,Male,547-640-9095,Unarmed,Low,Closed,Warning Issued,1.0,9121.3,False,Incident At 3624 Maple Dr. Officer Responded At Scene.
Inc000136,Arson,Northeast,Springfield,FL,8490 Cedar Lane,33.579326,-96.785251,2020-11-23 07:34:59,Off0042,Patricia,Miller,3532.0,Sus00516,Michael,Torres,72.0,Female,Unknown,Vic00707,Thomas,Hill,78.0,Unknown,764-819-2867,Unknown,Critical,Closed,No Arrest,1.0,46170.49,False,Incident At 8490 Cedar Lane. Officer Responded At Scene.
Inc003283,Vandalism,West,Oakdale,CA,9734 Sunset Blvd,36.9671225,-115.982264,2024-09-14 02:58:27,Off0029,David,Jones,6503.0,Sus00538,Anthony,Smith,69.0,Female,Unknown,Vic00244,William,Harris,54.0,Unknown,716-178-3746,Hands/Feet,Medium,Pending,Case Dismissed,3.0,44522.51,False,Incident At 9734 Sunset Blvd. Officer Responded At Scene.
Inc002506,Arson,North,Riverside,NY,7904 Main St,37.881039,-96.482534,2024-09-01 20:42:07,Off0148,Chris,Torres,9498.0,Sus00073,Carol,Nguyen,74.0,Male,Unknown,Vic00935,Barbara,Jones,45.0,Unknown,Unknown,Blunt Object,Low,Open,Dismissed,4.0,44996.71,False,Incident At 7904 Main St. Officer Responded At Scene.
Inc001568,Domestic Violence,South,Maplewood,AZ,8703 River Rd,29.337031,-85.663569,11/02/2023 17:07,Off0069,Linda,Smith,2244.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00619,David,Davis,-51.0,Female,402-224-9264,Unarmed,Medium,Open,Unknown,5.0,17334.2,True,Incident At 8703 River Rd. Officer Responded At Scene.
Inc002119,Assault,Northwest,Springfield,IL,7309 Lincoln St,41.207242,-112.064176,2018-03-07 05:50:28,Off0005,Michelle,Jones,5601.0,Sus00160,Donna,Scott,59.0,Male,Black,Vic00252,Richard,Williams,76.0,Female,671-546-1171,Bat,Critical,Investgation,Unknown,1.0,0,Unknown,
Inc003699,Kidnapping,South,Fairview,AZ,2942 Sunset Blvd,39.277112,-107.478454,2024-10-19 07:23:23,Off0119,Sarah,Flores,1752.0,Sus00104,Emily,Green,20.0,Unknown,Unknown,Vic00881,Thomas,Johnson,213.0,Unknown,810-422-3787,Gun,Low,Under Investigation,No Arrest,2.0,17532.82,True,
Inc002614,Arson,North,Hillcrest,FL,5088 Maple Dr,40.260706,-94.26798,2019-06-12 15:44:03,Off0102,Thomas,Wilson,9700.0,Sus00002,Ashley,Davis,37.0,Unknown,Unknown,Vic00089,Patricia,Flores,24.0,Unknown,923-305-3697,Unarmed,Unknown,Resolved,Warning Issued,4.0,9051.39,False,
Inc003997,Fraud,East,Springfield,IL,5204 Lincoln St,30.558641,-92.120006,2019-02-27 17:50:58,Off0079,Karen,Scott,9014.0,Sus00071,Chris,Hill,19.0,Male,Black,Vic00764,Chris,Allen,25.0,Unknown,457-728-5370,Knife,Medium,Pendng,Unknown,1.0,39048.59,Unknown,Incident At 5204 Lincoln St. Officer Responded At Scene.
Inc001859,Vandalism,Southeast,Springfield,AZ,1696 Oak Ave,26.338162,-113.841932,2024-03-30 13:07:50,Off0038,Ashley,Lee,7396.0,Sus00352,Linda,Thompson,-43.0,Male,Unknown,Vic00201,John,Torres,67.0,Unknown,991-800-3548,Firearm,Medium,Open,Unknown,-5.0,47091.45,True,Incident At 1696 Oak Ave. Officer Responded At Scene.
Inc004941,DUI,Northeast,Hillcrest,FL,8620 Cedar Lane,31.396081,-119.370925,2024-08-25 11:06:42,Off0062,David,Williams,3086.0,Sus00744,Richard,Hall,60.0,Unknown,Black,Vic00160,Emily,Allen,64.0,Male,242-819-8445,Firearm,Medium,Closed,No Arrest,4.0,9890.8,Unknown,Incident At 8620 Cedar Lane. Officer Responded At Scene.
Inc001296,DUI,Southwest,Fairview,AZ,1558 Park Rd,43.702872,-88.9759,2023-03-16 15:02:49,Off0091,Joseph,Smith,1744.0,Sus00109,Barbara,Anderson,19.0,Unknown,Hispanic,Vic00173,Mark,Walker,17.0,Other,426-631-8292,Knife,Low,Pending,Dismissed,0.0,45110.15,False,Incident At 1558 Park Rd. Officer Responded At Scene.
Inc004224,Kidnapping,Southwest,Riverside,NY,3206 Elm Blvd,40.474609,-118.643093,08/10/2021 20:18,Off0020,Linda,White,1371.0,Sus00249,Charles,Jones,19.0,Unknown,Black,Vic00603,Ashley,Moore,62.0,Female,661-466-5758,Unknown,High,Unknown,Arres Made,4.0,3159.81,False,Incident At 3206 Elm Blvd. Officer Responded At Scene.
Inc004736,Fraud,East,Lakewood,FL,2443 Cedar Lane,30.898463,-80.96045,2023-04-15 20:02:10,Off0138,Anthony,Hall,6357.0,Sus00158,Sarah,Nguyen,27.0,Unknown,Other,Vic00190,James,Thomas,60.0,Female,988-943-9948,Gun,Unknown,Under Investigation,No Arrest,-4.0,9499.25,False,
Inc000665,Drug Offense,Central,Centerville,PA,2768 Elm Blvd,27.372758,-103.671577,2024-06-17 06:54:59,Off0103,Linda,Green,8237.0,Sus00303,Ashley,Jackson,46.0,Unknown,Unknown,Vic00264,Carol,Lee,46.0,Male,Unknown,Pistol,Medium,Unknown,Unknown,3.0,18114.69,Unknown,Incident At 2768 Elm Blvd. Officer Responded At Scene.
Inc004802,Burglary,Northeast,Maplewood,PA,7591 Lincoln St,27.536555,-94.65644,2023-01-01 06:01:23,Off0095,Mary,White,6315.0,Sus00231,Joseph,Johnson,45.0,Female,Asian,Vic00488,Mark,Nguyen,255.0,Unknown,493-629-2061,Hands/Feet,Low,Unknown,Arres Made,4.0,14539.64.0,False,Incident At 7591 Lincoln St. Officer Responded At Scene.
Inc004237,Fraud,Central,Fairview,FL,2407 Main St,156.7397,-82.151547,2021-12-11 13:27:28,Off0124,William,Brown,9323.0,Sus00636,Emily,Lee,41.0,Female,White,Vic00699,Charles,Williams,79.0,Other,828-286-3036,Knife,High,Open,Case Dismissed,4.0,8115.74,False,
Inc004981,Domestic Violence,Midtown,Centerville,NY,1880 Main St,38.654433,-85.045204,2022-04-08 12:36:28,Off0058,Sarah,Taylor,2824.0,Sus00432,Patricia,Nguyen,19.0,Unknown,Unknown,Vic00224,Richard,Jones,63.0,Male,678-234-7368,Hands,Critical,Under Investigation,Arrest Made,1.0,43695.61,Unknown,Incident At 1880 Main St. Officer Responded At Scene.
Inc001969,Cyber Crime,Northeast,Centerville,FL,2166 Park Rd,45.661603,-111.999621,2024-06-02 01:11:18,Off0134,David,Lee,4664.0,Sus00562,Karen,Harris,17.0,Unknown,Black,Vic00498,Mary,Garcia,12.0,Male,463-554-3865,Blunt Object,Critical,Closed,Warning Issued,1.0,0,True,
Inc002698,Vandalism,West,Centerville,TX,7895 River Rd,25.474932,-96.657492,2023-09-02 22:26:13,Off0146,Daniel,Miller,6894.0,Sus00107,John,Hill,46.0,Female,Hispanic,Vic00692,John,Williams,75.0,Unknown,923-784-6232,Hands/Feet,Low,Unknown,No Arrest,1.0,7843.34,False,Incident At 7895 River Rd. Officer Responded At Scene.
Inc001854,Cyber Crime,South,Riverside,IL,9413 Oak Ave,45.335682,-91.546996,2022-09-27 06:39:39,Off0004,John,Anderson,6345.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00073,Karen,Scott,44.0,Unknown,352-468-4025,Unknown,Low,Open,Arrest Made,0.0,24267.32,False,Incident At 9413 Oak Ave. Officer Responded At Scene.
Inc003740,Fraud,North,Centerville,NC,4043 Elm Blvd,43.931305,-90.253466,2021-08-20 18:38:40,Off0015,Nancy,Taylor,6955.0,Sus00589,Jessica,Lee,-15.0,Unknown,Unknown,Vic00273,John,Moore,53.0,Unknown,Unknown,Rifle,Medium,Closed,Arrest Made,0.0,3788.31,True,Incident At 4043 Elm Blvd. Officer Responded At Scene.
Inc004504,Arson,South,Centerville,GA,4060 River Rd,36.240354,-99.377944,2023-04-24 04:24:57,Off0129,Thomas,Thompson,8037.0,Sus00054,Donna,Davis,19.0,Unknown,Unknown,Vic00450,John,Brown,70.0,Male,Unknown,Firearm,Critical,Open,Warning,3.0,49640.6,True,Incident At 4060 River Rd. Officer Responded At Scene.
Inc000506,Robbery,Southwest,Lakewood,IL,1692 Maple Dr,102.3121,-113.85398,2021-11-22 22:05:35,Off0108,Michael,Wright,9962.0,Sus00230,Michael,Hall,33.0,Unknown,Asian,Vic00337,Jessica,Davis,83.0,Male,622-903-2659,Bat,Low,Under Investigation,Warning Issued,2.0,28275.34,False,Incident At 1692 Maple Dr. Officer Responded At Scene.
Inc000750,Assault,Northwest,Hillcrest,OH,3958 Elm Blvd,42.399291,-96.573916,2023-05-11 02:21:44,Off0057,Sarah,Jackson,6809.0,Sus00352,Richard,Williams,-43.0,Other,Hispanic,Vic00366,Linda,Taylor,51.0,Female,770-209-5720,Unknown,Medium,Under Investigation,No Arrest,2.0,-21399.53,False,Incident At 3958 Elm Blvd. Officer Responded At Scene.
Inc003937,Arson,Central,Centerville,NY,6587 Maple Dr,40.825497,-94.877033,2020-08-21 05:09:07,Off0089,Karen,Torres,8701.0,Sus00357,Karen,Thompson,46.0,Male,Unknown,Vic00072,Patricia,Miller,13.0,Male,624-680-6977,Knife,Unknown,Open,Warning,3.0,45501.28,True,Incident At 6587 Maple Dr. Officer Responded At Scene.
Inc002643,Assault,Northwest,Maplewood,FL,7784 Main St,39.671531,-104.481371,2018-11-08 04:04:00,Off0013,Ashley,Thompson,7462.0,Sus00706,Sarah,Wright,20.0,Unknown,Asian,Vic00665,David,Scott,29.0,Unknown,468-676-4836,Blunt Object,Medium,Open,No Arrest,0.0,24268.37,True,
Inc000571,Fraud,Southwest,Maplewood,GA,470 Elm Blvd,43.199783,-78.748816,2020-03-25 11:07:39,Off0004,Jessica,Torres,6875.0,Sus00308,William,White,66.0,Unknown,Unknown,Vic00622,Mary,Allen,84.0,Male,463-991-2366,Pistol,High,Open,Unknown,1.0,1763.86,True,Incident At 470 Elm Blvd. Officer Responded At Scene.
Inc002189,Robbery,Southeast,Springfield,GA,8190 Sunset Blvd,44.619237,-85.971192,2021-06-09 14:40:26,Off0019,Ashley,Martin,5472.0,Sus00789,Barbara,Nguyen,36.0,Unknown,Black,Vic00504,Matthew,Garcia,82.0,Unknown,747-596-8276,Unknown,Critical,Closed,Dismissed,5.0,44580.01,True,Incident At 8190 Sunset Blvd. Officer Responded At Scene.
Inc004415,Theft/Larceny,East,Centerville,CA,6637 Main St,34.622245,-115.257092,2024-05-18 21:38:26,Off0051,Linda,Taylor,6755.0,Sus00654,Susan,Young,41.0,Unknown,Other,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Bat,Low,Pending,Arres Made,4.0,47494.81,True,Incident At 6637 Main St. Officer Responded At Scene.
Inc002384,Assault,North,Oakdale,IL,7989 Elm Blvd,47.203918,-120.732388,2018-02-02 04:02:06,Off0124,Nancy,Taylor,6569.0,Sus00636,William,Torres,251.0,Female,Hispanic,Vic00224,Donna,Hill,33.0,Unknown,821-886-3018,Bat,Medium,Under Investigation,Arrest Made,0.0,36766.47,True,Incident At 7989 Elm Blvd. Officer Responded At Scene.
Inc003218,Vandalism,East,Riverside,IL,5876 Oak Ave,32.535346,-89.656942,12-09-2019,Off0001,Richard,Brown,6768.0,Sus00514,David,Johnson,34.0,Other,Unknown,Vic00475,Carol,Scott,58.0,Male,802-274-5009,Unknown,Low,Investgation,Unknown,-5.0,47129.38,False,
Inc004374,Drug Offense,Midtown,Oakdale,NY,9575 Oak Ave,28.432642,-83.733837,04-11-2023,Off0141,Emily,Garcia,6253.0,Sus00064,Chris,Green,63.0,Unknown,White,Vic00499,John,Davis,80.0,Female,264-302-7766,Knife,Medium,Under Investigation,No Arrest,2.0,20902.88,False,
Inc003723,Trespassing,Midtown,Springfield,NY,7189 Main St,42.680394,-120.204601,2021-08-31 04:15:36,Off0079,Susan,Taylor,9257.0,Sus00639,Nancy,Young,40.0,Other,Unknown,Vic00184,Matthew,Davis,68.0,Unknown,417-707-8579,Unknown,High,Open,Warning Issued,3.0,41180.21,False,Incident At 7189 Main St. Officer Responded At Scene.
Inc001026,Arson,Midtown,Lakewood,CA,9627 Elm Blvd,43.927286,-117.421879,2023-12-15 19:19:28,Off0054,Nancy,Smith,1071.0,Sus00184,Susan,Johnson,19.0,Unknown,Unknown,Vic00096,William,Flores,67.0,Other,831-685-1898,Rifle,Medium,Closed,Warning Issued,1.0,-24079.18,False,Incident At 9627 Elm Blvd. Officer Responded At Scene.
Inc002691,Sexual Assault,East,Springfield,NC,8078 Elm Blvd,36.9671225,-113.175035,2018-06-08 17:00:07,Off0131,Barbara,Jones,1719.0,Sus00325,Richard,Smith,32.0,Unknown,Asian,Vic00201,Jessica,Flores,22.0,Female,306-918-5143,Knife,Critical,Unknown,No Arrest,1.0,3814.41,False,Incident At 8078 Elm Blvd. Officer Responded At Scene.
Inc000371,Domestic Violence,Northwest,Lakewood,TX,7779 Maple Dr,41.426986,-87.937151,2018-07-08 19:57:07,Off0018,Nancy,Torres,7341.0,Sus00253,William,Taylor,60.0,Unknown,Asian,Vic00034,Donna,Davis,51.0,Unknown,758-615-3372,Hands,Critical,Pending,Arrest Made,1.0,0,True,
Inc002212,Drug Offense,Southeast,Fairview,FL,6105 Elm Blvd,44.414325,-88.09258,2020-11-25 11:55:00,Off0111,James,Martin,9392.0,Sus00302,Ashley,Smith,46.0,Unknown,Black,Vic00113,Richard,Miller,158.0,Unknown,964-487-2649,Blunt Object,Medium,Closed,Arrest Made,4.0,0,False,
Inc002690,Drug Offense,North,Riverside,TX,6096 Main St,30.464024,-95.908507,2022-05-03 04:12:09,Off0079,Richard,Flores,9479.0,Sus00269,Karen,Scott,22.0,Female,White,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Knife,Critical,Closed,No Arrest,0.0,2858.55,False,Incident At 6096 Main St. Officer Responded At Scene.
Inc001179,Theft/Larceny,East,Centerville,FL,2156 Park Rd,41.118177,-84.551212,2022-06-14 15:06:39,Off0113,James,Martin,7721.0,Sus00709,Anthony,Moore,63.0,Unknown,Other,Vic00359,Joseph,Anderson,15.0,Female,376-683-1333,Knife,Medium,Unknown,Arrest Made,-3.0,35022.73,False,Incident At 2156 Park Rd. Officer Responded At Scene.
Inc000063,Drug Offense,South,Maplewood,TX,3362 Washington Ave,47.611662,-100.169576,2018-07-06 02:06:01,Off0037,Daniel,Wilson,2524.0,Sus00045,Mark,Hill,48.0,Unknown,Unknown,Vic00918,Emily,Williams,84.0,Female,Unknown,Blunt Object,Critical,Resolved,Arrest Made,3.0,33122.2,True,Incident At 3362 Washington Ave. Officer Responded At Scene.
Inc002099,Homicide,South,Oakdale,OH,6116 Maple Dr,25.825927,-107.016582,2020-08-08 12:54:09,Off0101,Matthew,Garcia,3831.0,Sus00013,Michael,Thomas,53.0,Unknown,Unknown,Vic00343,Susan,Davis,-76.0,Male,856-283-2706,Firearm,Unknown,Open,Warning Issued,4.0,42937.06,True,
Inc002194,Robbery,Northwest,Lakewood,AZ,1863 Washington Ave,32.170501,-89.301218,2018-06-21 01:34:36,Off0127,Michelle,Hall,3375.0,Sus00457,Nancy,Scott,61.0,Male,Other,Vic00669,Michelle,Williams,32.0,Unknown,270-544-2033,Firearm,High,Open,Arrest Made,5.0,-21662.83,False,Incident At 1863 Washington Ave. Officer Responded At Scene.
Inc003348,Kidnapping,South,Maplewood,CA,5103 Washington Ave,36.371508,-117.878592,06/03/2024 14:53,Off0036,Joseph,Thomas,3840.0,Sus00331,Joseph,Williams,66.0,Female,Black,Vic00416,Emily,Lee,56.0,Female,788-632-9709,Gun,Medium,Unknown,Warning Issued,5.0,-13144.01,False,Incident At 5103 Washington Ave. Officer Responded At Scene.
Inc004153,Assault,Midtown,Centerville,NC,627 Maple Dr,42.172966,-81.797709,2024-11-29 01:30:00,Off0061,Jessica,Harris,2483.0,Sus00432,Michael,Allen,46.0,Male,Unknown,Vic00426,Barbara,Taylor,77.0,Unknown,268-268-8702,Unknown,Medium,Closed,Warning Issued,4.0,10563.44,True,Incident At 627 Maple Dr. Officer Responded At Scene.
Inc003721,Arson,East,Oakdale,OH,1024 Lincoln St,40.082377,-74.704625,2024-04-15 09:07:26,Off0040,Thomas,Torres,4947.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00210,Donna,Harris,19.0,Unknown,714-360-9084,Firearm,Critical,Pendng,Warning Issued,1.0,33680.79,False,Incident At 1024 Lincoln St. Officer Responded At Scene.
Inc004490,Burglary,West,Lakewood,PA,1341 Oak Ave,37.371062,-119.692708,2021-04-20 22:41:12,Off0020,Jessica,Miller,4839.0,Sus00582,Richard,Taylor,75.0,Unknown,Unknown,Vic00955,Linda,Walker,53.0,Unknown,273-738-3542,Hands/Feet,High,Open,Arres Made,4.0,0,False,Incident At 1341 Oak Ave. Officer Responded At Scene.
Inc000992,Trespassing,West,Maplewood,CA,3531 Oak Ave,38.090801,-78.139052,2021-05-20 22:14:38,Off0109,Jessica,Hill,2970.0,Sus00435,Emily,Hall,57.0,Unknown,Unknown,Vic00742,Emily,Young,49.0,Male,602-276-2245,Unknown,High,Open,Warning,4.0,48682.79.0,Unknown,
Inc001436,Kidnapping,Northwest,Oakdale,NY,5455 Lincoln St,31.783536,-114.683253,2018-01-30 16:57:51,Off0121,Michelle,Anderson,7206.0,Sus00777,David,Davis,44.0,Unknown,Hispanic,Vic00037,William,Jones,27.0,Unknown,623-313-9327,Rifle,Medium,Open,Arrest Made,2.0,-5474.22,False,Incident At 5455 Lincoln St. Officer Responded At Scene.
Inc001492,Assault,Central,Hillcrest,NC,4554 Maple Dr,39.780401,-113.362426,2024-01-14 00:43:13,Off0026,Thomas,Torres,1176.0,Sus00363,William,Hill,46.0,Male,White,Vic00725,Carol,Nguyen,81.0,Female,696-342-1074,Unknown,Medium,Resolved,No Arrest,5.0,-6461.24,False,Incident At 4554 Maple Dr. Officer Responded At Scene.
Inc000923,Fraud,Southeast,Riverside,TX,6496 Washington Ave,37.277215,-91.19242,06/10/2021 19:34,Off0104,Linda,Harris,1308.0,Sus00015,Chris,Martin,46.0,Unknown,Other,Vic00229,Mary,Brown,48.0,Female,883-474-8764,Hands/Feet,High,Closed,No Arrest,0.0,25954.12,True,Incident At 6496 Washington Ave. Officer Responded At Scene.
Inc003435,Burglary,Southwest,Lakewood,NC,9186 River Rd,25.824948,-121.542037,2020-03-07 08:35:54,Off0027,Sarah,White,Unknown,Sus00295,Michael,Jones,35.0,Unknown,Hispanic,Vic00917,Ashley,Anderson,49.0,Male,Unknown,Unknown,Medium,Open,Arrest Made,-4.0,26303.36,False,Incident At 9186 River Rd. Officer Responded At Scene.
Inc000721,Trespassing,Northwest,Maplewood,NC,9985 Lincoln St,43.224479,-101.226065,2024-08-27 07:54:09,Off0089,Joseph,Thomas,9266.0,Sus00427,Jessica,Jones,46.0,Female,Asian,Vic00560,Donna,Taylor,84.0,Unknown,Unknown,Hands,Low,Closed,Unknown,5.0,8565.75,False,Incident At 9985 Lincoln St. Officer Responded At Scene.
Inc002263,Theft/Larceny,Central,Fairview,TX,6920 Elm Blvd,40.655118,-76.239825,2019-04-05 22:32:33,Off0119,Matthew,Brown,7074.0,Sus00621,Karen,Brown,51.0,Male,Other,Vic00401,Mary,Flores,29.0,Unknown,951-618-8707,Firearm,High,Pending,No Arrest,2.0,28654.78,False,
Inc002779,DUI,South,Oakdale,NC,1821 Oak Ave,43.9122,-104.055224,2023-03-31 21:56:33,Off0100,Anthony,Jones,4609.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00245,Linda,Lee,16.0,Unknown,617-956-9478,Unknown,High,Open,Unknown,2.0,29173.01,True,Incident At 1821 Oak Ave. Officer Responded At Scene.
Inc004350,Burglary,Southeast,Lakewood,AZ,1898 Sunset Blvd,29.274041,-91.760894,2018-06-29 00:29:41,Off0140,Jennifer,Walker,5853.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00036,Charles,Green,20.0,Unknown,445-807-9233,Blunt Object,Low,Open,Warning,5.0,10434.78,True,
Inc003666,Kidnapping,Midtown,Maplewood,NY,942 Sunset Blvd,31.180629,-95.951447,2019-01-02 07:47:33,Off0123,Chris,Nguyen,Unknown,Sus00715,Daniel,Nguyen,46.0,Female,Hispanic,Vic00247,Carol,Wright,192.0,Male,651-876-5646,Blunt Object,Low,Pendng,No Arrest,1.0,1508.23,False,
Inc002254,DUI,Midtown,Hillcrest,OH,782 Lincoln St,25.022677,-95.910806,2018-10-11 02:11:24,Off0093,Michelle,Martin,7926.0,Sus00174,Patricia,Johnson,274.0,Female,Asian,Vic00172,Carol,Hall,55.0,Unknown,684-924-4228,Unknown,Medium,Closed,Arres Made,0.0,0,False,
Inc003508,Arson,North,Springfield,NC,9228 Main St,33.496447,-94.65644,2019-07-09 09:17:51,Off0132,Sarah,Thomas,9372.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00422,Robert,Wright,61.0,Unknown,Unknown,Firearm,High,Open,Dismissed,0.0,0,False,Incident At 9228 Main St. Officer Responded At Scene.
Inc000428,Robbery,North,Maplewood,PA,4352 Main St,47.432197,-71.906603,2018-04-27 10:13:13,Off0049,Ashley,Thompson,Unknown,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Unknown,Critical,Open,Case Dismissed,3.0,6716.05,True,Incident At 4352 Main St. Officer Responded At Scene.
Inc001129,Robbery,Southwest,Oakdale,IL,6644 Maple Dr,129.0655,-94.340285,2022-10-26 02:56:49,Off0142,Sarah,Garcia,5384.0,Sus00275,Richard,Green,30.0,Female,Hispanic,Vic00746,William,Torres,27.0,Unknown,Unknown,Unknown,Low,Resolved,Case Dismissed,-5.0,28356.02,True,Incident At 6644 Maple Dr. Officer Responded At Scene.
Inc000512,Drug Offense,Southwest,Maplewood,GA,9343 Lincoln St,30.080831,-118.965576,2021-02-21 04:50:43,Off0028,Charles,Walker,6582.0,Sus00444,Ashley,Green,40.0,Male,White,Vic00373,Barbara,Flores,28.0,Unknown,Unknown,Unknown,High,Open,No Arrest,1.0,0,False,Incident At 9343 Lincoln St. Officer Responded At Scene.
Inc001010,Domestic Violence,West,Springfield,OH,18 River Rd,41.750632,-119.832827,2022-11-01 17:30:01,Off0100,Carol,Walker,2859.0,Sus00690,David,Green,49.0,Female,Other,Vic00280,Robert,Miller,60.0,Female,794-370-2182,Hands/Feet,Critical,Unknown,Arrest Made,0.0,39738.08,Unknown,
Inc004856,Burglary,Midtown,Oakdale,IL,4164 Lincoln St,28.258967,-109.003457,2024-03-01 22:19:03,Off0115,Thomas,Scott,4802.0,Sus00405,John,Taylor,159.0,Unknown,Asian,Vic00002,Karen,White,81.0,Unknown,301-359-2260,Gun,Low,Investgation,Dismissed,0.0,0,True,Incident At 4164 Lincoln St. Officer Responded At Scene.
Inc000593,Fraud,North,Centerville,GA,6503 Main St,119.4698,-119.813752,2024-02-22 12:10:44,Off0034,Jennifer,Brown,5081.0,Sus00077,Mary,Flores,72.0,Female,Unknown,Vic00993,David,Thompson,151.0,Unknown,413-706-3158,Unarmed,Critical,Under Investigation,Warning,1.0,45984.28,True,Incident At 6503 Main St. Officer Responded At Scene.
Inc003229,Assault,South,Maplewood,NY,4866 Washington Ave,28.569349,-102.215375,2024-09-23 20:33:38,Off0146,Charles,Harris,2811.0,Sus00021,Michelle,Green,32.0,Male,White,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Pistol,High,Unknown,Arres Made,5.0,-7117.88,False,Incident At 4866 Washington Ave. Officer Responded At Scene.
Inc004079,Vandalism,West,Centerville,GA,7147 Washington Ave,36.9671225,-72.204109,25-06-2022,Off0100,Mark,Martin,6551.0,Sus00127,Barbara,Torres,27.0,Male,Black,Vic00143,Jessica,Young,52.0,Unknown,704-323-8078,Firearm,Low,Closed,No Arrest,1.0,29606.33,Unknown,
Inc001584,Domestic Violence,Central,Centerville,PA,7404 Main St,30.322305,-72.11482,2021-12-15 03:45:53,Off0006,Mary,Martin,3149.0,Sus00405,Sarah,Moore,46.0,Unknown,Other,Vic00385,Ashley,Anderson,15.0,Unknown,658-366-8491,Unknown,High,Closed,Arres Made,4.0,0,False,Incident At 7404 Main St. Officer Responded At Scene.
Inc001183,Fraud,Southwest,Fairview,GA,5829 Lincoln St,36.932622,-74.949672,2018-10-18 21:20:39,Off0082,Joseph,Nguyen,4839.0,Sus00232,Linda,Martin,28.0,Male,Unknown,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Blunt Object,Medium,Unknown,Arres Made,2.0,39066.42,True,Incident At 5829 Lincoln St. Officer Responded At Scene.
Inc001479,Kidnapping,Midtown,Oakdale,TX,1543 Lincoln St,46.90312,-93.987084,2018-07-09 23:22:38,Off0084,Carol,Jackson,1984.0,Sus00386,Nancy,Davis,-61.0,Other,Asian,Vic00142,Jessica,Harris,40.0,Unknown,Unknown,Knife,Medium,Investgation,Arres Made,5.0,23830.52,False,
Inc003321,Sexual Assault,Northwest,Oakdale,FL,7781 Elm Blvd,31.724524,-117.436012,2020-12-15 17:57:46,Off0062,Thomas,Williams,6601.0,Sus00051,Susan,Anderson,32.0,Female,Other,Vic00279,Richard,Miller,52.0,Male,786-951-7087,Firearm,Critical,Closed,Arrest Made,0.0,43232.28,False,Incident At 7781 Elm Blvd. Officer Responded At Scene.
Inc003811,Theft/Larceny,Midtown,Springfield,OH,5396 Cedar Lane,42.074533,-94.784202,2021-12-10 00:44:07,Off0028,Mark,White,6429.0,Sus00111,David,Scott,46.0,Female,Black,Vic00975,Robert,Hall,31.0,Unknown,528-202-4050,Unknown,Low,Under Investigation,Unknown,4.0,486.9,False,Incident At 5396 Cedar Lane. Officer Responded At Scene.
